timestamp,open,high,low,close,volume
2023-11-29 12:19:00,377.9100,377.9300,377.7800,377.7800,10662
2023-11-29 12:20:00,377.7800,377.9600,377.7601,377.9250,19114
2023-11-29 12:21:00,377.9400,378.0174,377.9100,377.9101,20825
2023-11-29 12:22:00,377.9250,378.0400,377.9250,378.0200,21061
2023-11-29 12:23:00,378.0200,378.0425,377.9200,377.9300,19385
2023-11-29 12:24:00,377.9350,377.9700,377.8950,377.9500,17471
2023-11-29 12:25:00,377.9400,378.0200,377.9100,377.9750,12078
2023-11-29 12:26:00,377.9800,378.0800,377.9800,378.0400,17738
2023-11-29 12:27:00,378.0300,378.0999,377.9800,377.9800,16927
2023-11-29 12:28:00,377.9820,378.2300,377.9820,378.2299,25898
2023-11-29 12:29:00,378.2200,378.5270,378.2200,378.4800,40080
2023-11-29 12:30:00,378.4950,378.5390,378.3900,378.4700,28118
2023-11-29 12:31:00,378.4400,378.4950,378.3900,378.4200,15676
2023-11-29 12:32:00,378.4400,378.5800,378.4300,378.4600,20545
2023-11-29 12:33:00,378.4500,378.5800,378.3800,378.5150,25825
2023-11-29 12:34:00,378.5140,378.5300,378.4200,378.4700,15064
2023-11-29 12:35:00,378.4800,378.4800,378.3500,378.3876,16474
2023-11-29 12:36:00,378.3800,378.3981,378.3400,378.3484,9396
2023-11-29 12:37:00,378.3300,378.4300,378.3100,378.4300,11446
2023-11-29 12:38:00,378.4400,378.4400,378.1400,378.2873,17096
2023-11-29 12:39:00,378.2900,378.3300,378.2300,378.2900,11418
2023-11-29 12:40:00,378.2991,378.5000,378.2800,378.3900,17710
2023-11-29 12:41:00,378.3528,378.5300,378.3100,378.5200,13103
2023-11-29 12:42:00,378.5250,378.7000,378.5200,378.6500,29612
2023-11-29 12:43:00,378.6500,378.6500,378.5400,378.6300,24174
2023-11-29 12:44:00,378.6200,378.7000,378.5800,378.6300,14946
2023-11-29 12:45:00,378.6201,378.7400,378.5500,378.7300,17857
2023-11-29 12:46:00,378.7100,378.8400,378.6800,378.8000,29516
2023-11-29 12:47:00,378.8050,378.8172,378.6950,378.7800,18839
2023-11-29 12:48:00,378.7900,378.8900,378.7800,378.8450,23007
2023-11-29 12:49:00,378.8450,378.9400,378.8200,378.9200,12188
2023-11-29 12:50:00,378.9350,378.9700,378.8200,378.8700,22996
2023-11-29 12:51:00,378.8900,378.9200,378.8100,378.9000,17262
2023-11-29 12:52:00,378.8900,378.9500,378.8750,378.8800,26273
2023-11-29 12:53:00,378.8900,379.0499,378.8500,379.0200,25490
2023-11-29 12:54:00,379.0200,379.0706,378.9900,379.0609,11302
2023-11-29 12:55:00,379.0700,379.0900,379.0100,379.0450,13457
2023-11-29 12:56:00,379.0400,379.0500,378.9300,378.9650,17617
2023-11-29 12:57:00,378.9650,379.0600,378.9500,379.0563,11975
2023-11-29 12:58:00,379.0550,379.0550,378.9600,379.0200,9021
2023-11-29 12:59:00,379.0200,379.1100,379.0200,379.0900,23083
2023-11-29 13:00:00,379.1200,379.2400,379.1199,379.1199,22462
2023-11-29 13:01:00,379.1140,379.1140,378.8360,378.8900,56184
2023-11-29 13:02:00,378.9000,379.0800,378.9000,379.0600,14304
2023-11-29 13:03:00,379.0600,379.3090,379.0089,379.2950,21309
2023-11-29 13:04:00,379.2900,379.3000,379.0200,379.2400,42162
2023-11-29 13:05:00,379.2400,379.3100,379.2300,379.2950,23804
2023-11-29 13:06:00,379.3000,379.4699,379.2755,379.2800,39869
2023-11-29 13:07:00,379.2700,379.2900,379.0200,379.0200,19313
2023-11-29 13:08:00,379.0150,379.0300,378.8900,379.0200,17137
2023-11-29 13:09:00,379.0350,379.1700,379.0100,379.1500,7636
2023-11-29 13:10:00,379.1400,379.2200,379.0700,379.1100,7346
2023-11-29 13:11:00,379.1100,379.1100,378.7600,378.7800,22677
2023-11-29 13:12:00,378.7809,378.8700,378.7800,378.8301,17408
2023-11-29 13:13:00,378.8400,378.8471,378.7250,378.7250,16499
2023-11-29 13:14:00,378.7200,378.7900,378.6800,378.7000,23439
2023-11-29 13:15:00,378.6900,378.7600,378.6700,378.7100,14134
2023-11-29 13:16:00,378.7001,378.8600,378.7001,378.7600,12325
2023-11-29 13:17:00,378.7600,378.8700,378.7274,378.8200,12429
2023-11-29 13:18:00,378.8300,378.8800,378.6800,378.6900,11382
2023-11-29 13:19:00,378.7000,378.7300,378.6500,378.7000,15512
2023-11-29 13:20:00,378.7000,378.7150,378.5500,378.6200,15142
2023-11-29 13:21:00,378.6300,378.7900,378.6300,378.7200,11463
2023-11-29 13:22:00,378.7399,378.7700,378.6950,378.7500,11053
2023-11-29 13:23:00,378.7500,378.7800,378.6700,378.6900,17873
2023-11-29 13:24:00,378.6750,378.7600,378.6350,378.7600,13443
2023-11-29 13:25:00,378.7500,378.8830,378.6900,378.8830,15577
2023-11-29 13:26:00,378.8900,379.0265,378.8540,379.0265,24517
2023-11-29 13:27:00,379.0242,379.1198,379.0000,379.0251,22206
2023-11-29 13:28:00,379.0265,379.2300,379.0230,379.1900,20133
2023-11-29 13:29:00,379.1900,379.2900,379.1800,379.2500,24451
2023-11-29 13:30:00,379.2600,379.2600,379.1000,379.1600,13905
2023-11-29 13:31:00,379.1600,379.1736,379.0400,379.0800,16669
2023-11-29 13:32:00,379.0700,379.1400,379.0400,379.0400,11711
2023-11-29 13:33:00,379.0600,379.0700,378.6700,378.7400,34115
2023-11-29 13:34:00,378.7100,378.8600,378.7100,378.8300,32341
2023-11-29 13:35:00,378.8200,378.8600,378.7100,378.7500,19837
2023-11-29 13:36:00,378.7400,378.8100,378.6700,378.7700,23484
2023-11-29 13:37:00,378.7742,379.0200,378.7700,379.0200,28846
2023-11-29 13:38:00,379.0100,379.1294,378.9900,379.1100,23564
2023-11-29 13:39:00,379.0900,379.2300,379.0800,379.2300,14400
2023-11-29 13:40:00,379.2400,379.2500,379.1500,379.1800,26153
2023-11-29 13:41:00,379.1800,379.1800,379.0605,379.0605,18360
2023-11-29 13:42:00,379.0600,379.0800,378.9800,379.0099,10277
2023-11-29 13:43:00,379.0185,379.0185,378.8600,378.9000,12338
2023-11-29 13:44:00,378.9100,378.9100,378.8201,378.8400,23751
2023-11-29 13:45:00,378.8350,378.9700,378.8200,378.8500,33275
2023-11-29 13:46:00,378.8700,378.9579,378.8550,378.9301,17712
2023-11-29 13:47:00,378.9600,379.0294,378.9200,379.0294,17651
2023-11-29 13:48:00,379.0200,379.2000,379.0100,379.1500,19842
2023-11-29 13:49:00,379.1300,379.1305,379.0400,379.0400,10250
2023-11-29 13:50:00,379.0400,379.2200,378.9800,379.1800,16650
2023-11-29 13:51:00,379.1800,379.1950,379.1421,379.1500,10526
2023-11-29 13:52:00,379.1600,379.2000,379.1000,379.1269,21370
2023-11-29 13:53:00,379.1300,379.1500,379.0586,379.1000,14368
2023-11-29 13:54:00,379.0800,379.2124,379.0612,379.1850,12878
2023-11-29 13:55:00,379.1700,379.1700,379.0700,379.0900,11763
2023-11-29 13:56:00,379.0900,379.1000,378.9200,378.9300,26487
2023-11-29 13:57:00,378.9300,379.0700,378.9200,378.9700,12914
2023-11-29 13:58:00,378.9700,379.1200,378.9400,379.0800,38684
2023-11-29 13:59:00,379.0800,379.0800,378.9300,378.9700,10507
2023-11-29 14:00:00,378.9600,379.0689,378.9000,379.0200,23290
2023-11-29 14:01:00,379.0400,379.1100,378.9600,379.0200,11309
2023-11-29 14:02:00,379.0000,379.0050,378.8150,378.8200,33369
2023-11-29 14:03:00,378.8100,378.8600,378.6900,378.7900,17887
2023-11-29 14:04:00,378.8000,378.8400,378.6900,378.7300,7822
2023-11-29 14:05:00,378.7500,378.9300,378.7200,378.9150,16914
2023-11-29 14:06:00,378.9300,379.0600,378.9000,378.9550,22403
2023-11-29 14:07:00,378.9700,378.9700,378.7600,378.7700,16061
2023-11-29 14:08:00,378.7600,378.9770,378.7600,378.9600,11792
2023-11-29 14:09:00,378.9800,379.1400,378.9700,379.1300,19603
2023-11-29 14:10:00,379.1200,379.3100,379.1100,379.2750,34012
2023-11-29 14:11:00,379.2750,379.3750,379.2300,379.3750,26013
2023-11-29 14:12:00,379.3700,379.5400,379.2900,379.3235,52255
2023-11-29 14:13:00,379.3400,379.4200,379.2600,379.3500,24845
2023-11-29 14:14:00,379.3600,379.4800,379.3301,379.4800,13070
2023-11-29 14:15:00,379.4794,379.5800,379.4200,379.5500,39838
2023-11-29 14:16:00,379.5500,379.5500,379.4682,379.4806,19455
2023-11-29 14:17:00,379.4990,379.5870,379.4800,379.5450,24479
2023-11-29 14:18:00,379.5500,379.6700,379.5350,379.6300,15074
2023-11-29 14:19:00,379.6200,379.6900,379.4600,379.6000,32495
2023-11-29 14:20:00,379.6000,379.6100,379.5100,379.6100,23699
2023-11-29 14:21:00,379.5961,379.6600,379.5796,379.6500,15517
2023-11-29 14:22:00,379.6600,379.6900,379.5200,379.5200,18584
2023-11-29 14:23:00,379.5200,379.5380,379.4500,379.5100,30175
2023-11-29 14:24:00,379.4950,379.5100,379.3700,379.3800,19358
2023-11-29 14:25:00,379.3820,379.4200,379.2600,379.3488,15721
2023-11-29 14:26:00,379.3550,379.4900,379.3550,379.4350,29377
2023-11-29 14:27:00,379.4500,379.5100,379.4200,379.5000,23826
2023-11-29 14:28:00,379.5000,379.5200,379.4400,379.4500,14174
2023-11-29 14:29:00,379.4450,379.6300,379.4300,379.6000,38786
2023-11-29 14:30:00,379.6000,379.6000,379.3800,379.4900,36464
2023-11-29 14:31:00,379.5050,379.6897,379.5050,379.5500,34480
2023-11-29 14:32:00,379.5500,379.5700,379.4500,379.4700,19285
2023-11-29 14:33:00,379.4700,379.7200,379.4550,379.7100,33400
2023-11-29 14:34:00,379.7200,379.8500,379.7200,379.7800,29787
2023-11-29 14:35:00,379.7900,379.7900,379.6001,379.6400,32531
2023-11-29 14:36:00,379.6554,379.6554,379.2600,379.3450,36535
2023-11-29 14:37:00,379.3500,379.5600,379.3300,379.5400,20197
2023-11-29 14:38:00,379.5200,379.6197,379.4103,379.5799,16444
2023-11-29 14:39:00,379.5700,379.5828,379.4950,379.5500,12743
2023-11-29 14:40:00,379.5350,379.6100,379.4800,379.5900,29903
2023-11-29 14:41:00,379.5800,379.7464,379.5600,379.6950,24281
2023-11-29 14:42:00,379.6936,379.7899,379.6300,379.7500,24193
2023-11-29 14:43:00,379.7391,379.7900,379.7176,379.7655,10788
2023-11-29 14:44:00,379.7600,379.8199,379.7500,379.7600,21775
2023-11-29 14:45:00,379.7500,379.8900,379.7500,379.8300,26262
2023-11-29 14:46:00,379.8400,379.9700,379.8400,379.8900,51383
2023-11-29 14:47:00,379.9000,379.9820,379.8900,379.9500,26364
2023-11-29 14:48:00,379.9550,380.0160,379.9200,379.9606,39889
2023-11-29 14:49:00,379.9600,379.9800,379.8601,379.8900,13868
2023-11-29 14:50:00,379.8801,379.9600,379.8500,379.9200,19077
2023-11-29 14:51:00,379.9200,379.9200,379.8300,379.8500,14402
2023-11-29 14:52:00,379.8350,379.8750,379.6940,379.7100,32740
2023-11-29 14:53:00,379.6900,379.7800,379.6650,379.7699,15169
2023-11-29 14:54:00,379.7799,379.7900,379.7100,379.7400,12187
2023-11-29 14:55:00,379.7400,379.8091,379.7300,379.7900,21017
2023-11-29 14:56:00,379.7850,379.8000,379.7300,379.7800,14779
2023-11-29 14:57:00,379.8000,379.9600,379.7700,379.9200,34821
2023-11-29 14:58:00,379.9373,379.9400,379.8700,379.8800,16092
2023-11-29 14:59:00,379.8700,379.9000,379.8200,379.8800,15495
2023-11-29 15:00:00,379.9000,379.9500,379.7131,379.7200,27837
2023-11-29 15:01:00,379.6950,379.8700,379.6668,379.7900,15256
2023-11-29 15:02:00,379.8048,379.8200,379.6600,379.6800,24919
2023-11-29 15:03:00,379.6800,379.7300,379.5400,379.5800,36449
2023-11-29 15:04:00,379.5900,379.6599,379.5400,379.6362,31831
2023-11-29 15:05:00,379.6350,379.6700,379.5400,379.6200,23682
2023-11-29 15:06:00,379.6100,379.6900,379.6100,379.6700,21546
2023-11-29 15:07:00,379.6800,379.6800,379.5400,379.5557,19938
2023-11-29 15:08:00,379.5600,379.6000,379.4543,379.5800,28574
2023-11-29 15:09:00,379.5775,379.7800,379.5775,379.6600,34566
2023-11-29 15:10:00,379.6600,379.6900,379.5300,379.5500,26822
2023-11-29 15:11:00,379.5500,379.6185,379.4800,379.4800,26922
2023-11-29 15:12:00,379.4900,379.5570,379.3900,379.5500,30960
2023-11-29 15:13:00,379.5500,379.5600,379.4000,379.4000,11347
2023-11-29 15:14:00,379.4066,379.4066,379.2600,379.2650,38491
2023-11-29 15:15:00,379.2900,379.3800,379.0500,379.1100,34416
2023-11-29 15:16:00,379.1000,379.1700,378.8200,378.8873,63104
2023-11-29 15:17:00,378.9100,379.0400,378.8507,378.8599,22942
2023-11-29 15:18:00,378.8500,378.8500,378.7150,378.8000,50277
2023-11-29 15:19:00,378.8111,378.8800,378.7100,378.8400,30187
2023-11-29 15:20:00,378.8300,378.8600,378.7200,378.7800,50888
2023-11-29 15:21:00,378.7900,378.8700,378.6000,378.7500,54775
2023-11-29 15:22:00,378.7500,378.8300,378.7200,378.7500,28380
2023-11-29 15:23:00,378.7400,378.7600,378.6600,378.7300,21777
2023-11-29 15:24:00,378.7250,378.7900,378.6900,378.7775,30503
2023-11-29 15:25:00,378.7800,378.8000,378.7000,378.7350,39224
2023-11-29 15:26:00,378.7400,378.7613,378.6800,378.7299,25323
2023-11-29 15:27:00,378.7300,378.7600,378.6600,378.7600,26166
2023-11-29 15:28:00,378.7600,378.8300,378.6800,378.7100,40259
2023-11-29 15:29:00,378.6801,378.7800,378.6800,378.7050,17580
2023-11-29 15:30:00,378.7150,378.7591,378.6700,378.7360,45338
2023-11-29 15:31:00,378.7500,378.8600,378.7100,378.7300,17925
2023-11-29 15:32:00,378.7200,378.9400,378.6800,378.8750,52090
2023-11-29 15:33:00,378.8750,378.9350,378.7800,378.8044,26361
2023-11-29 15:34:00,378.8187,378.9100,378.7900,378.8900,25403
2023-11-29 15:35:00,378.8800,378.8800,378.7100,378.8100,26499
2023-11-29 15:36:00,378.8100,378.8200,378.7350,378.8000,16283
2023-11-29 15:37:00,378.8105,379.1120,378.7900,379.0450,49696
2023-11-29 15:38:00,379.0350,379.0400,378.8100,378.8100,31722
2023-11-29 15:39:00,378.8000,378.8500,378.7400,378.8300,28700
2023-11-29 15:40:00,378.8400,378.9400,378.8000,378.9300,40634
2023-11-29 15:41:00,378.9400,379.0500,378.9300,379.0300,28314
2023-11-29 15:42:00,379.0300,379.1400,378.9900,379.0000,58621
2023-11-29 15:43:00,378.9900,378.9900,378.9047,378.9400,36698
2023-11-29 15:44:00,378.9200,379.0800,378.9150,379.0300,31099
2023-11-29 15:45:00,379.0500,379.0900,378.9100,378.9900,35124
2023-11-29 15:46:00,378.9900,378.9900,378.8500,378.9700,28890
2023-11-29 15:47:00,378.9800,379.0500,378.8458,378.9301,47589
2023-11-29 15:48:00,378.9600,379.0400,378.9400,378.9741,31818
2023-11-29 15:49:00,378.9800,379.0200,378.8825,379.0100,47559
2023-11-29 15:50:00,379.0175,379.0175,378.7000,378.9900,59667
2023-11-29 15:51:00,378.9800,379.0800,378.8800,379.0200,68174
2023-11-29 15:52:00,379.0400,379.3600,379.0300,379.2910,63503
2023-11-29 15:53:00,379.2900,379.3200,378.9000,378.9000,48290
2023-11-29 15:54:00,378.8900,379.0050,378.8200,378.9100,83450
2023-11-29 15:55:00,378.8800,378.9100,378.6800,378.7200,95030
2023-11-29 15:56:00,378.7200,378.7800,378.6750,378.7200,76002
2023-11-29 15:57:00,378.7300,378.7900,378.6200,378.6500,94792
2023-11-29 15:58:00,378.6500,378.6800,378.5400,378.6100,95500
2023-11-29 15:59:00,378.6100,378.9700,378.6100,378.8600,222829
2023-11-29 16:00:00,378.8600,379.0700,378.8500,378.9300,2306676
2023-11-29 16:01:00,378.8600,379.2200,378.8500,378.8500,11208
2023-11-29 16:02:00,378.8500,378.8500,378.7500,378.7500,650
2023-11-29 16:03:00,378.6500,378.7800,378.6500,378.7800,1657
2023-11-29 16:04:00,378.7053,379.0000,378.7053,379.0000,5600
2023-11-29 16:05:00,378.9700,379.2600,378.8500,379.2600,3748
2023-11-29 16:06:00,379.2000,379.2000,379.1500,379.1900,1416
2023-11-29 16:07:00,379.1800,379.3500,378.8500,378.8500,32790
2023-11-29 16:08:00,379.2600,379.2800,379.1900,379.1900,4956
2023-11-29 16:09:00,379.1800,379.1800,379.1800,379.1800,100
2023-11-29 16:10:00,379.2000,379.2882,379.1300,379.2100,1856
2023-11-29 16:11:00,379.2600,379.2600,379.2000,379.2000,1395
2023-11-29 16:12:00,379.0300,379.1300,378.8500,379.0300,3110
2023-11-29 16:14:00,379.1500,379.1500,379.1000,379.1000,600
2023-11-29 16:15:00,379.1200,379.1500,379.1200,379.1500,1191
2023-11-29 16:16:00,379.1300,379.1300,379.1000,379.1000,500
2023-11-29 16:17:00,379.1900,379.1900,379.1600,379.1600,300
2023-11-29 16:18:00,379.2700,379.2700,378.8500,379.2600,86718
2023-11-29 16:19:00,379.2600,379.2700,379.2600,379.2700,473
2023-11-29 16:20:00,378.8500,379.1900,378.8500,379.1300,3023
2023-11-29 16:21:00,379.2600,379.2600,379.2600,379.2600,100
2023-11-29 16:22:00,379.2200,379.2599,379.0000,379.0000,1284
2023-11-29 16:23:00,379.1800,379.2400,379.1800,379.2400,644
2023-11-29 16:24:00,379.2000,379.2600,379.2000,379.2600,200
2023-11-29 16:26:00,379.1700,379.1700,379.1700,379.1700,300
2023-11-29 16:27:00,379.1700,379.1700,379.1700,379.1700,200
2023-11-29 16:28:00,379.0508,379.0508,379.0508,379.0508,300
2023-11-29 16:29:00,379.0524,379.1454,379.0500,379.1454,508
2023-11-29 16:32:00,379.2000,379.2000,379.1600,379.1600,200
2023-11-29 16:34:00,379.2200,379.2500,379.1600,379.1700,1128
2023-11-29 16:37:00,379.1600,379.1600,379.1600,379.1600,100
2023-11-29 16:38:00,379.1100,379.1900,379.1100,379.1900,200
2023-11-29 16:40:00,379.1900,379.1900,379.1900,379.1900,100
2023-11-29 16:41:00,379.1200,379.1800,379.1200,379.1700,1575
2023-11-29 16:42:00,379.2000,379.2000,379.2000,379.2000,220
2023-11-29 16:46:00,379.1611,379.2000,379.1611,379.2000,700
2023-11-29 16:48:00,379.2000,379.2000,379.2000,379.2000,100
2023-11-29 16:49:00,379.1607,379.1607,379.1607,379.1607,100
2023-11-29 16:50:00,379.2500,379.2500,378.8500,378.8500,369118
2023-11-29 16:51:00,379.2000,379.2000,379.2000,379.2000,100
2023-11-29 16:56:00,379.1600,379.1600,379.1600,379.1600,994
2023-11-29 16:58:00,379.2400,379.2400,379.2000,379.2300,400
2023-11-29 16:59:00,379.1600,379.1700,379.1200,379.1200,400
2023-11-29 17:06:00,379.0600,379.0615,379.0600,379.0600,923
2023-11-29 17:07:00,379.0600,379.0600,379.0600,379.0600,200
2023-11-29 17:09:00,379.1000,379.1000,379.1000,379.1000,250
2023-11-29 17:10:00,379.1000,379.1000,379.0600,379.0600,430
2023-11-29 17:11:00,379.0600,379.0600,379.0600,379.0600,132
2023-11-29 17:13:00,379.1200,379.1200,379.1200,379.1200,756
2023-11-29 17:16:00,379.0600,379.0600,379.0600,379.0600,1653
2023-11-29 17:20:00,379.0000,379.0000,379.0000,379.0000,130
2023-11-29 17:23:00,379.1100,379.1100,379.1100,379.1100,100
2023-11-29 17:31:00,379.1000,379.1000,379.1000,379.1000,100
2023-11-29 17:32:00,379.1160,379.1160,379.1160,379.1160,100
2023-11-29 17:34:00,379.0600,379.0600,379.0600,379.0600,100
2023-11-29 17:35:00,379.0600,379.0600,379.0600,379.0600,900
2023-11-29 17:36:00,379.0600,379.0600,379.0600,379.0600,400
2023-11-29 17:40:00,379.0600,379.0600,379.0600,379.0600,200
2023-11-29 17:44:00,379.0600,379.0600,379.0000,379.0000,521
2023-11-29 17:51:00,379.0100,379.0100,379.0100,379.0100,170
2023-11-29 18:01:00,378.9000,378.9000,378.9000,378.9000,192
2023-11-29 18:06:00,378.8756,378.8756,378.8756,378.8756,171
2023-11-29 18:10:00,378.8900,378.8900,378.8900,378.8900,383
2023-11-29 18:15:00,378.8500,378.8500,378.8500,378.8500,1408
2023-11-29 18:17:00,378.8100,378.9900,378.8100,378.8100,1520
2023-11-29 18:30:00,379.0000,379.0000,379.0000,379.0000,269
2023-11-29 18:34:00,379.0800,379.0800,379.0800,379.0800,100
2023-11-29 18:36:00,379.0176,379.0176,379.0176,379.0176,145
2023-11-29 18:39:00,378.9000,379.0000,378.9000,379.0000,200
2023-11-29 18:42:00,378.9800,379.0000,378.9800,379.0000,200
2023-11-29 18:44:00,378.9000,378.9000,378.9000,378.9000,100
2023-11-29 18:56:00,378.9000,378.9000,378.9000,378.9000,307
2023-11-29 18:57:00,378.8500,378.8500,378.8500,378.8500,100
2023-11-29 18:58:00,378.9000,378.9000,378.9000,378.9000,100
2023-11-29 19:05:00,378.9200,378.9200,378.9200,378.9200,200
2023-11-29 19:08:00,378.9500,378.9500,378.9500,378.9500,133
2023-11-29 19:12:00,378.8700,378.8700,378.8700,378.8700,493
2023-11-29 19:17:00,378.8800,378.8800,378.8800,378.8800,202
2023-11-29 19:21:00,378.9800,378.9800,378.9800,378.9800,140
2023-11-29 19:23:00,378.9400,378.9400,378.9400,378.9400,100
2023-11-29 19:24:00,378.9200,378.9200,378.8600,378.8600,702
2023-11-29 19:27:00,378.8900,378.8900,378.8900,378.8900,131
2023-11-29 19:32:00,378.9200,378.9200,378.9200,378.9200,168
2023-11-29 19:33:00,378.9200,378.9200,378.9200,378.9200,102
2023-11-29 19:34:00,378.9200,378.9200,378.9200,378.9200,300
2023-11-29 19:36:00,378.9000,378.9000,378.9000,378.9000,100
2023-11-29 19:37:00,378.9200,378.9200,378.9200,378.9200,298
2023-11-29 19:39:00,378.9900,378.9900,378.9900,378.9900,306
2023-11-29 19:40:00,378.9900,378.9900,378.9900,378.9900,102
2023-11-29 19:44:00,378.9900,378.9900,378.9900,378.9900,100
2023-11-29 19:46:00,379.0000,379.0400,379.0000,379.0400,858
2023-11-29 19:48:00,379.4000,379.4000,379.4000,379.4000,200
2023-11-29 19:49:00,379.3400,379.3400,379.3400,379.3400,400
2023-11-29 19:53:00,379.3400,379.5000,379.3400,379.5000,701
2023-11-29 19:54:00,379.5100,379.5100,379.5000,379.5000,400
2023-11-29 19:55:00,379.3000,379.3000,379.3000,379.3000,384
2023-11-29 19:56:00,379.1500,379.1500,379.0000,379.0000,1531
2023-11-30 04:03:00,379.2600,379.2600,379.2600,379.2600,100
2023-11-30 04:10:00,379.5000,379.5000,379.5000,379.5000,306
2023-11-30 04:12:00,379.5000,379.5000,379.5000,379.5000,102
2023-11-30 04:14:00,379.6800,379.6800,379.6800,379.6800,173
2023-11-30 04:18:00,379.7600,379.7600,379.7600,379.7600,100
2023-11-30 04:20:00,379.7600,379.7600,379.7600,379.7600,339
2023-11-30 04:23:00,379.7000,379.7000,379.7000,379.7000,178
2023-11-30 04:29:00,379.8900,379.8900,379.8900,379.8900,193
2023-11-30 04:32:00,379.7000,379.7000,379.7000,379.7000,357
2023-11-30 04:35:00,379.5000,379.5000,379.5000,379.5000,200
2023-11-30 05:37:00,379.3900,379.4000,379.3900,379.4000,200
2023-11-30 05:53:00,379.5900,379.5900,379.5900,379.5900,100
2023-11-30 05:58:00,379.7000,379.7000,379.7000,379.7000,161
2023-11-30 06:01:00,379.5900,379.5900,379.5900,379.5900,620
2023-11-30 06:23:00,379.4800,379.4800,379.4800,379.4800,420
2023-11-30 06:36:00,379.7200,379.7200,379.7200,379.7200,100
2023-11-30 06:42:00,379.7400,379.7400,379.7400,379.7400,100
2023-11-30 06:56:00,379.7300,379.7300,379.7300,379.7300,100
2023-11-30 07:00:00,379.5700,379.5700,379.5700,379.5700,100
2023-11-30 07:02:00,379.9500,380.0000,379.9500,380.0000,679
2023-11-30 07:05:00,380.2200,380.3300,380.2200,380.3300,529
2023-11-30 07:06:00,380.3900,380.3900,380.3800,380.3800,200
2023-11-30 07:07:00,380.2600,380.2600,380.2600,380.2600,480
2023-11-30 07:09:00,380.3000,380.3000,380.3000,380.3000,100
2023-11-30 07:10:00,380.3900,380.3900,380.3700,380.3900,752
2023-11-30 07:11:00,380.3900,380.3900,380.3900,380.3900,200
2023-11-30 07:12:00,380.4500,380.4500,380.4500,380.4500,200
2023-11-30 07:13:00,380.6300,380.6300,380.6300,380.6300,191
2023-11-30 07:14:00,380.4600,380.4600,380.4600,380.4600,1546
2023-11-30 07:15:00,380.4800,380.5400,380.4800,380.5400,1056
2023-11-30 07:17:00,380.5000,380.5000,380.5000,380.5000,203
2023-11-30 07:19:00,380.5300,380.5300,380.5300,380.5300,100
2023-11-30 07:20:00,380.5400,380.6500,380.5400,380.6500,300
2023-11-30 07:21:00,380.6900,380.6900,380.6900,380.6900,1322
2023-11-30 07:22:00,380.6000,380.6000,380.6000,380.6000,297
2023-11-30 07:23:00,380.6600,380.6600,380.6600,380.6600,157
2023-11-30 07:25:00,380.6400,380.6400,380.6400,380.6400,172
2023-11-30 07:27:00,380.7200,380.8000,380.4000,380.4000,2679
2023-11-30 07:33:00,380.4500,380.5000,380.4500,380.4500,1300
2023-11-30 07:34:00,380.4500,380.4500,380.4500,380.4500,807
2023-11-30 07:35:00,380.4000,380.4000,380.4000,380.4000,100
2023-11-30 07:36:00,380.4000,380.4000,380.4000,380.4000,1736
2023-11-30 07:37:00,380.4000,380.4000,380.4000,380.4000,634
2023-11-30 07:43:00,380.6100,380.6100,380.6100,380.6100,100
2023-11-30 07:45:00,380.7700,380.7700,380.7200,380.7200,702
2023-11-30 07:46:00,380.7700,380.7700,380.7700,380.7700,100
2023-11-30 07:48:00,380.7100,380.7100,380.7100,380.7100,100
2023-11-30 07:50:00,380.6000,380.6000,380.5100,380.5100,400
2023-11-30 07:52:00,380.5000,380.5000,380.4500,380.4500,978
2023-11-30 07:53:00,380.4500,380.4500,380.4500,380.4500,115
2023-11-30 07:59:00,380.5300,380.5300,380.5300,380.5300,100
2023-11-30 08:00:00,379.6000,380.8442,379.6000,380.5000,11893
2023-11-30 08:01:00,379.6200,380.6900,379.5900,379.6000,1903
2023-11-30 08:02:00,380.4700,380.4700,380.4700,380.4700,100
2023-11-30 08:03:00,379.6800,379.6800,379.6800,379.6800,394
2023-11-30 08:05:00,380.4782,380.5000,380.4700,380.5000,700
2023-11-30 08:06:00,380.6000,380.6000,380.6000,380.6000,190
2023-11-30 08:07:00,380.4900,380.7000,380.4900,380.7000,620
2023-11-30 08:09:00,380.6500,380.7000,380.6500,380.7000,300
2023-11-30 08:10:00,380.7000,380.7800,380.7000,380.7800,880
2023-11-30 08:11:00,380.8500,380.8898,380.8500,380.8500,419
2023-11-30 08:12:00,380.7300,380.7305,380.7300,380.7305,1200
2023-11-30 08:13:00,380.7500,380.8000,380.7300,380.8000,751
2023-11-30 08:14:00,380.8000,380.8000,380.8000,380.8000,100
2023-11-30 08:16:00,380.9200,380.9300,380.8000,380.8000,1327
2023-11-30 08:17:00,380.7375,380.7500,380.7375,380.7500,200
2023-11-30 08:18:00,380.9400,380.9400,380.9000,380.9000,400
2023-11-30 08:19:00,380.7618,380.7625,380.7500,380.7625,400
2023-11-30 08:20:00,380.8000,380.9000,380.8000,380.9000,300
2023-11-30 08:23:00,380.8000,380.8400,380.8000,380.8400,1173
2023-11-30 08:24:00,380.8300,380.8300,380.8300,380.8300,100
2023-11-30 08:25:00,380.8300,380.9000,380.7800,380.9000,615
2023-11-30 08:26:00,380.9000,380.9800,380.9000,380.9800,1300
2023-11-30 08:27:00,380.9500,380.9900,380.8000,380.9900,1118
